"","x","y","BEN","CH4","H2S","TOL","VOC","XYM","XYP"
"10328",-90.101065,35.10489,0,0,0,0,0,0,0
"10329",-90.10097,35.10495,0,0,0,0,0,0,0
"10330",-90.10089,35.105,0,0,0,0,0,0,0
"10331",-90.100825,35.10504,0,0,0,0,0,0,0
"10332",-90.10076,35.105075,0,0,0,0,0,0,0
"10333",-90.1007,35.10511,0,0,0,0,-26.552,0,0
"10334",-90.100655,35.10514,0,0,0,0,0,0,0
"10335",-90.100595,35.10518,0,0,0,0,0,0,0
"10336",-90.100515,35.10523,0,0,0,0,0,0,0
"10337",-90.100465,35.10526,0,0,0,0,0,0,0
"10338",-90.100415,35.10529,0,0,0,0,-24.4584,0,0
"10339",-90.10035,35.10533,0,0,0,0,-24.4584,0,0
"10340",-90.100285,35.10537,0,0,0,0,-24.4584,0,0
"10341",-90.10022,35.10541,0,0,0,0,-24.4584,0,0
"10342",-90.100155,35.10545,0,0,0,0,-24.4584,0,0
"10343",-90.10009,35.10549,0,0,0,0,0,0,0
"10344",-90.10003,35.10553,0,0,0,0,0,0,0
"10345",-90.099965,35.10557,0,0,0,0,0,0,0
"10346",-90.099905,35.10561,0,0,0,0,0,0,0
"10347",-90.09985,35.105645,0,0,0,0,0,0,0
"10348",-90.09979,35.10568,0,0,0,0,0,0,0
"10349",-90.099745,35.10571,0,0,0,0,0,0,0
"10350",-90.099685,35.105745,0,0,0,0,0,0,0
"10351",-90.09961,35.10579,0,0,0,0,0,0,0
"10352",-90.09955,35.10583,0,0,0,0,0,0,0
"10353",-90.099485,35.10587,0,0,0,0,0,0,0
"10354",-90.09942,35.10591,0,0,0,0,0,0,0
"10355",-90.099375,35.10594,0,0,0,0,0,0,0
"10356",-90.09931,35.10597,0,0,0,0,0,0,0
"10357",-90.09923,35.106,0,0,0,0,0,0,0
"10358",-90.099185,35.106015,0,0,0,0,0,0,0
"10359",-90.099115,35.10603,0,0,0,0,0,0,0
"10360",-90.09904,35.106045,0,0,0,0,0,0,0
"10361",-90.099,35.106055,11.4843333333333,0,0,0,0,0,0
"10362",-90.09892,35.10607,11.4843333333333,0,0,0,0,0,0
"10363",-90.0988,35.10609,11.4843333333333,0,0,0,0,0,0
"10364",-90.098715,35.106100098,0,0,0,0,0,0,0
"10365",-90.09865,35.10611,0,0,0,0,0,0,0
"10366",-90.098545,35.10613,0,0,0,0,0,0,0
"10367",-90.09842,35.10615,0,0,0,0,0,0,0
"10368",-90.098295,35.10617,0,0,0,0,0,0,0
"10369",-90.09821,35.106185,0,0,0,0,-24.715,0,0
"10370",-90.09813,35.1062,0,0,0,0,-24.715,0,0
"10371",-90.098045,35.106215,0,0,0,0,0,0,0
"10372",-90.098,35.106220098,0,0,0,0,0,0,0
"10373",-90.097915,35.106235,0,0,0,0,0,0,0
"10374",-90.09781,35.106255,0,0,0,0,0,0,0
"10375",-90.097725,35.10627,0,0,0,0,0,0,0
"10376",-90.097635,35.10629,0,0,0,0,0,0,0
"10377",-90.09755,35.106305,0,0,0,0,0,0,0
"10378",-90.097485,35.106315,0,0,0,0,0,0,0
"10379",-90.0974,35.10633,0,0,0,0,0,0,0
"10380",-90.09732,35.106345,0,0,0,0,0,0,0
"10381",-90.09724,35.106365,0,0,0,0,0,0,0
"10382",-90.09716,35.106385,0,0,0,0,0,0,0
"10383",-90.09708,35.106405,0,0,0,0,0,0,0
"10384",-90.09696,35.106435,0,0,0,0,0,0,0
"10385",-90.096865,35.10646,0,0,0,0,0,0,0
"10386",-90.09681,35.106475,0,0,0,0,0,0,0
"10387",-90.09673,35.10649,0,0,0,0,0,0,0
"10388",-90.09663,35.10651,0,0,0,0,0,0,0
"10389",-90.096565,35.106525,0,0,0,0,0,0,0
"10390",-90.096475,35.106545,0,0,0,0,0,0,0
"10391",-90.09637,35.106575,0,0,0,0,0,0,0
"10392",-90.096305,35.106595,0,0,0,0,0,0,0
"10393",-90.096235,35.10661,0,0,0,0,0,0,0
"10394",-90.096125,35.106635,0,0,0,0,0,0,0
"10395",-90.09602,35.10666,0,0,0,0,0,0,0
"10396",-90.095935,35.106685,0,0,0,0,0,0,0
"10397",-90.095845,35.10671,0,0,0,0,0,0,0
"10398",-90.09578,35.106725,0,0,0,0,0,0,0
"10399",-90.09569,35.106745,0,0,0,0,0,0,0
"10400",-90.095575,35.106775,0,0,0,0,0,0,0
"10401",-90.095505,35.106795,0,0,0,0,0,0,0
"10402",-90.095435,35.10681,0,0,0,0,-25.113,0,0
"10403",-90.09532,35.10684,0,0,0,0,0,0,0
"10404",-90.095225,35.106865,0,0,0,0,0,0,0
"10405",-90.09515,35.10688,0,0,0,0,-24.87,0,0
"10406",-90.095045,35.106905,0,0,0,0,0,0,0
"10407",-90.094935,35.106935,0,0,0,0,0,0,0
"10408",-90.094825,35.10696,0,0,0,0,0,0,0
"10409",-90.094685,35.106995,0,0,0,0,26.6944545454545,0,0
"10410",-90.09457,35.107025,0,0,0,0,26.6944545454545,0,0
"10411",-90.09448,35.107045,0,0,0,0,26.6944545454545,0,0
"10412",-90.09436,35.107075,0,0,0,0,26.6944545454545,0,3.55628571428571
"10413",-90.094215,35.10711,0,0,0,0,26.6944545454545,61.2764545454545,3.55628571428571
"10414",-90.094075,35.107145,0,0,0,0,26.6944545454545,61.2764545454545,3.55628571428571
"10415",-90.09396,35.107175,0,0,0,0,26.6944545454545,61.2764545454545,3.55628571428571
"10416",-90.093875,35.107195,0,0,0,0,26.6944545454545,61.2764545454545,3.55628571428571
"10417",-90.09379,35.107215,0,0,0,0,26.6944545454545,61.2764545454545,3.55628571428571
"10418",-90.093675,35.107245,0,0,0,0,26.6944545454545,61.2764545454545,3.55628571428571
"10419",-90.093565,35.107275,0,0,0,0,26.6944545454545,61.2764545454545,0
"10420",-90.093455,35.107305,0,0,0,0,0,61.2764545454545,4.155
"10421",-90.09334,35.107335,0,0,0,0,0,61.2764545454545,4.155
"10422",-90.093255,35.107355,0,0,0,4.51033333333333,0,61.2764545454545,0
"10423",-90.093145,35.10738,0,0,0,4.51033333333333,0,61.2764545454545,0
"10424",-90.09301,35.107415,0,0,0,4.51033333333333,0,0,0
"10425",-90.09293,35.107435,14.065,0,0,0,0,0,0
"10426",-90.092825,35.10746,14.065,0,0,3.416,0,0,0
"10427",-90.092695,35.107495,14.065,0,0,0,0,0,0
"10428",-90.092615,35.107515,14.065,0,0,0,0,0,0
"10429",-90.09254,35.107535,0,0,0,0,0,0,0
"10430",-90.09244,35.10756,0,0,0,0,0,0,0
"10431",-90.092365,35.107575,0,0,0,5.688,0,0,0
"10432",-90.092265,35.1076,0,0,0,0,0,0,0
"10433",-90.092145,35.10763,0,0,0,0,0,0,0
"10434",-90.092075,35.107645,0,0,0,0,0,0,0
"10435",-90.092005,35.107665,0,0,0,0,0,0,0
"10436",-90.091915,35.10769,0,0,0,0,0,0,0
"10437",-90.091825,35.10771,0,0,0,0,0,0,0
"10438",-90.09171,35.10774,0,0,0,0,0,0,0
"10439",-90.09159,35.10777,15.463,0,0,0,0,0,0
"10440",-90.091495,35.10779,0,0,0,0,0,0,0
"10441",-90.0914,35.107815,0,0,0,0,0,0,0
"10442",-90.0913,35.10784,0,0,0,0,0,0,0
"10443",-90.091225,35.10786,0,0,0,0,0,0,0
"10444",-90.091145,35.10788,0,0,0,0,0,0,0
"10445",-90.09104,35.107905,0,0,0,0,0,0,0
"10446",-90.09094,35.107935,0,0,0,0,0,0,0
"10447",-90.09084,35.107965,0,0,0,0,0,0,0
"10448",-90.090715,35.108005,0,0,0,0,0,0,0
"10449",-90.090615,35.108035,0,0,0,0,0,0,0
"10450",-90.09054,35.108055,0,0,0,0,0,0,0
"10451",-90.090425,35.108085,0,0,0,0,0,0,0
"10452",-90.090335,35.108105,0,0,0,0,0,0,0
"10453",-90.090265,35.108125,0,0,0,0,0,0,0
"10454",-90.090175,35.10815,0,0,0,0,0,0,0
"10455",-90.090105,35.108165,0,0,0,0,0,0,0
"10456",-90.09001,35.10819,0,0,0,0,0,0,0
"10457",-90.08987,35.108225,0,0,0,0,0,0,0
"10458",-90.089775,35.10825,0,0,0,0,0,0,0
"10459",-90.089705,35.10827,0,0,0,0,0,0,0
"10460",-90.08961,35.10829,0,0,0,0,0,0,0
"10461",-90.08953,35.108305,0,0,0,0,0,0,0
"10462",-90.089425,35.10833,0,0,0,0,0,0,0
"10463",-90.0893,35.10836,0,0,0,0,0,0,0
"10464",-90.089225,35.10838,0,0,0,0,0,0,0
"10465",-90.08915,35.1084,0,0,0,0,0,0,0
"10466",-90.08905,35.108425,0,0,0,0,0,0,0
"10467",-90.08895,35.10845,0,0,0,0,0,0,0
"10468",-90.088825,35.10848,0,0,0,0,0,0,0
"10469",-90.088725,35.108505,0,0,0,0,0,0,0
"10470",-90.08865,35.108525,0,0,0,0,0,25.6475,0
"10471",-90.088555,35.10855,0,0,0,0,0,25.6475,0
"10472",-90.08847,35.10857,0,0,0,0,0,0,0
"10473",-90.088415,35.108585,0,0,0,0,0,0,0
"10474",-90.08835,35.1086,0,0,0,0,0,0,0
"10475",-90.088285,35.108615,0,0,0,0,0,0,0
"10476",-90.08823,35.10863,0,0,0,0,0,0,0
"10477",-90.08817,35.108645,0,0,0,0,0,0,2.4358
"10478",-90.08812,35.10866,0,0,0,0,0,0,2.4358
"10479",-90.08806,35.10868,0,0,0,0,0,0,2.4358
"10480",-90.087995,35.1087,0,0,0,0,0,0,2.4358
"10481",-90.087925,35.108725,0,0,0,0,0,0,2.4358
"10482",-90.087875,35.10875,0,0,0,0,0,0,0
"10483",-90.08783,35.108775,0,0,0,0,0,0,0
"10484",-90.087745,35.10882,0,0,0,0,0,0,0
"10485",-90.08765,35.108875,0,0,0,0,0,0,0
"10486",-90.08759,35.108915,0,0,0,0,0,0,0
"10487",-90.08753,35.108955,0,0,0,0,0,0,0
"10488",-90.087445,35.109005,0,0,0,0,0,0,0
"10489",-90.08738,35.109045,0,0,0,0,0,0,0
"10490",-90.087265,35.10911,0,0,0,0,0,0,0
"10491",-90.087125,35.109185,0,0,0,0,0,0,0
"10492",-90.087055,35.109225,0,0,0,0,0,0,0
"10493",-90.08698,35.10927,0,0,0,0,0,0,0
"10494",-90.086885,35.109325,0,0,0,0,0,0,0
"10495",-90.086815,35.109365,0,0,0,0,0,0,0
"10496",-90.086715,35.10943,0,0,0,0,0,0,0
"10497",-90.08659,35.109515,0,0,0,0,0,0,0
"10498",-90.086515,35.109565,0,0,0,0,0,0,0
"10499",-90.08641,35.10963,0,0,0,0,0,0,0
"10500",-90.08628,35.10972,0,0,0,0,0,0,0
"10501",-90.086205,35.109775,0,0,0,0,0,0,0
"10502",-90.086095,35.10985,0,0,0,0,0,0,0
"10503",-90.085955,35.109945,0,0,0,0,0,0,0
"10504",-90.085875,35.11,0,0,0,0,0,0,0
"10505",-90.08576,35.11008,0,0,0,0,0,0,0
"10506",-90.085645,35.11016,0,0,0,0,0,0,0
"10507",-90.08556,35.11022,0,0,0,0,0,0,0
"10508",-90.08544,35.110305,0,0,0,0,0,0,0
"10509",-90.08529,35.11041,0,0,0,0,0,0,0
"10510",-90.08517,35.11049,0,0,0,0,0,0,0
"10511",-90.085075,35.110555,0,0,0,0,0,0,0
"10512",-90.08495,35.110645,0,0,0,0,0,0,0
"10513",-90.084855,35.11071,0,0,0,0,0,0,0
"10514",-90.08473,35.110795,0,0,0,0,0,0,0
"10515",-90.08458,35.1109,0,0,0,0,0,0,0
"10516",-90.08449,35.110965,0,0,0,0,0,0,0
"10517",-90.08437,35.11105,0,0,0,0,0,0,0
"10518",-90.08422,35.11115,0,0,0,0,0,0,0
"10519",-90.08413,35.11121,0,0,0,0,0,0,0
"10520",-90.084045,35.111275,0,0,0,0,0,0,0
"10521",-90.0839,35.11138,0,0,0,0,0,0,0
"10522",-90.083755,35.11148,0,0,0,0,0,0,0
"10523",-90.08364,35.11156,0,0,0,0,0,0,0
"10524",-90.08352,35.11164,0,0,0,0,0,0,0
"10525",-90.08343,35.1117,0,0,0,0,0,0,0
"10526",-90.083345,35.11176,0,0,0,0,0,0,0
"10527",-90.08323,35.11184,0,0,0,0,0,0,0
"10528",-90.083115,35.11192,0,0,0,0,0,0,0
"10529",-90.083005,35.112,0,0,0,0,0,0,0
"10530",-90.082895,35.11208,0,0,0,0,0,0,0
"10531",-90.08281,35.11214,0,0,0,0,0,0,0
"10532",-90.0827,35.11222,0,0,0,0,0,0,0
"10533",-90.082565,35.112315,0,0,0,0,0,0,0
"10534",-90.08248,35.11237,0,0,0,0,0,0,0
"10535",-90.08237,35.112445,8.66,0,0,0,0,0,0
"10536",-90.082235,35.11254,8.66,0,0,0,0,0,0
"10537",-90.08215,35.1126,8.66,0,0,0,0,12.863,0
"10538",-90.082035,35.11268,0,0,0,0,0,12.863,0
"10539",-90.081895,35.11278,0,0,0,0,0,12.863,0
"10540",-90.08181,35.11284,0,0,0,0,0,12.863,0
"10541",-90.081695,35.11292,0,0,0,0,0,12.863,0
"10542",-90.08155,35.11302,0,0,0,0,0,0,0
"10543",-90.081435,35.113095,9.95766666666667,0,0,0,0,0,0
"10544",-90.081325,35.11317,9.95766666666667,0,0,0,0,0,0
"10545",-90.081215,35.113245,9.95766666666667,0,0,0,0,0,0
"10546",-90.081135,35.1133,0,0,0,0,0,0,0
"10547",-90.08103,35.113375,10.573,0,0,0,0,0,0
"10548",-90.0809,35.11347,10.573,0,0,0,-16.2626,0,0
"10549",-90.080825,35.11353,0,0,0,0,-16.2626,0,0
"10550",-90.080755,35.11359,0,0,0,0,-16.2626,0,0
"10551",-90.080665,35.113675,0,0,0,0,-16.2626,0,0
"10552",-90.08056,35.11379,0,0,0,0,-16.2626,0,0
"10553",-90.08046,35.11391,0,0,0,0,0,0,0
"10554",-90.080385,35.11401,0,0,0,0,0,0,0
"10555",-90.0803,35.11414,0,0,0,0,0,0,0
"10556",-90.08022,35.114275,0,0,0,0,0,0,0
"10557",-90.08016,35.114385,0,0,0,0,0,0,0
"10558",-90.0801,35.11449,0,0,0,0,0,0,0
"10559",-90.08004,35.114595,0,0,0,0,0,0,0
"10560",-90.079995,35.11468,0,0,0,0,0,0,0
"10561",-90.079935,35.11479,0,0,0,0,0,0,0
"10562",-90.079855,35.114925,0,0,0,0,0,0,0
"10563",-90.079805,35.11501,0,0,0,0,0,0,0
"10564",-90.079745,35.115125,0,0,0,0,0,0,0
"10565",-90.07967,35.115265,0,0,0,0,0,0,0
"10566",-90.079625,35.11535,0,0,0,0,0,0,0
"10567",-90.079575,35.115435,0,0,0,0,0,0,0
"10568",-90.07951,35.115545,0,0,0,0,0,0,0
"10569",-90.07945,35.11566,0,0,0,0,0,0,0
"10570",-90.07939,35.115775,0,0,0,0,0,0,0
"10571",-90.07933,35.11588,12.607,0,0,0,0,0,0
"10572",-90.07928,35.11596,0,0,0,0,0,0,0
"10573",-90.079215,35.11607,0,0,0,0,0,0,0
"10574",-90.07914,35.116205,0,0,0,0,0,0,0
"10575",-90.079085,35.116315,0,0,0,0,0,0,0
"10576",-90.07903,35.11642,0,0,0,0,0,0,0
"10577",-90.07897,35.116525,0,0,0,0,0,0,0
"10578",-90.07891,35.116635,0,0,0,0,0,0,0
"10579",-90.07885,35.11674,0,0,0,0,0,0,0
"10580",-90.07879,35.11684,0,0,0,0,0,0,0
"10581",-90.078725,35.11694,0,0,0,0,0,0,0
"10582",-90.078655,35.117035,0,0,0,0,0,0,0
"10583",-90.078585,35.117125,0,0,0,0,0,0,0
"10584",-90.078515,35.117215,0,0,0,0,0,0,0
"10585",-90.07846,35.11728,0,0,0,0,0,0,0
"10586",-90.078395,35.117345,0,0,0,0,0,0,0
"10587",-90.078305,35.11743,0,0,0,0,0,0,0
"10588",-90.07819,35.117525,0,0,0,0,-19.05075,0,0
"10589",-90.078065,35.11761,0,0,0,0,-19.05075,0,0
"10590",-90.07796,35.11767,0,0,0,0,-19.05075,0,0
"10591",-90.077855,35.11773,0,0,0,0,-19.05075,0,0
"10592",-90.07775,35.117785,0,0,0,0,0,0,0
"10593",-90.07767,35.11782,0,0,0,0,0,0,0
"10594",-90.07761,35.11784,0,0,0,0,0,0,0
"10595",-90.077495,35.117885,0,0,0,0,0,0,0
"10596",-90.077345,35.117935,0,0,0,0,0,0,0
"10597",-90.077175,35.117975,0,0,0,0,0,0,0
"10598",-90.076995,35.118015,0,0,0,0,0,-7.8245,0
"10599",-90.076845,35.11804,0,0,0,0,0,-7.8245,0
"10600",-90.076695,35.118055,0,0,0,0,0,0,0
"10601",-90.076545,35.118065,0,0,0,0,0,0,0
"10602",-90.07636,35.118070098,0,0,0,0,0,6.7986,0
"10603",-90.07621,35.118070098,0,0,0,0,0,6.7986,0
"10604",-90.0761,35.118070098,0,0,0,0,0,6.7986,0
"10605",-90.07596,35.118065,0,0,0,0,0,6.7986,0
"10606",-90.07582,35.118060098,0,0,0,0,0,6.7986,0
"10607",-90.075685,35.118055,0,0,0,0,0,0,0
"10608",-90.075555,35.118050098,0,0,0,0,0,0,0
"10609",-90.075425,35.118045,0,0,0,0,0,0,0
"10610",-90.0753,35.118035,0,0,0,0,0,0,0
"10611",-90.07518,35.118030098,0,0,0,0,0,0,0
"10612",-90.07507,35.118025,0,0,0,0,0,0,0
"10613",-90.074975,35.118015,0,0,0,0,0,0,0
"10614",-90.07489,35.118005,0,0,0,0,0,0,0
"10615",-90.074815,35.118000098,0,0,0,0,0,0,0
"10616",-90.07474,35.117995,0,0,0,0,0,0,0
"10617",-90.074665,35.117990098,0,0,0,0,0,0,0
"10618",-90.0746,35.117990098,0,0,0,0,0,0,0
"10619",-90.07455,35.117990098,0,0,0,0,0,0,0
"10620",-90.074485,35.117995,0,0,0,0,0,0,0
"10621",-90.074415,35.118000098,0,0,0,0,0,0,0
"10622",-90.074375,35.118005,0,0,0,0,0,0,0
"10623",-90.07434,35.118015,0,0,0,0,0,0,0
"10624",-90.07429,35.118035,0,0,0,0,0,0,0
"10625",-90.07425,35.11806,0,0,0,0,0,0,0
"10626",-90.07423,35.11808,0,0,0,0,0,0,0
"10627",-90.074205,35.118105,0,0,0,0,0,0,0
"10628",-90.07418,35.118145,0,0,0,0,0,0,0
"10629",-90.074165,35.118185,0,0,0,0,0,0,2.06025
"10630",-90.074155,35.11822,10.005,0,0,0,0,0,2.06025
"10631",-90.074145,35.118275,0,0,0,0,0,0,2.06025
"10632",-90.074135,35.11833,11.108,0,0,0,0,0,2.06025
"10633",-90.074125,35.11837,0,0,0,0,0,0,0
"10634",-90.074115,35.11841,0,0,0,0,0,0,2.871
"10635",-90.0741,35.11847,0,0,0,0,0,0,0
"10636",-90.07409,35.118515,0,0,0,0,0,0,0
"10637",-90.07409,35.11854,0,0,0,0,0,0,0
"10638",-90.074085,35.118585,0,0,0,0,0,0,0
"10639",-90.07408,35.118625,0,0,0,0,0,0,0
"10640",-90.074075,35.118665,11.066,0,0,0,0,0,0
"10641",-90.07407,35.118705,0,0,0,0,0,0,0
"10642",-90.07407,35.11875,0,0,0,0,-26.751,0,0
"10643",-90.07407,35.118805,0,0,0,0,0,0,0
"10644",-90.07407,35.118845,0,0,0,-0.108,-23.6997777777778,0,0
"10645",-90.07407,35.118875,0,0,0,0,-23.6997777777778,0,0
"10646",-90.074065,35.118915,0,0,0,0,-23.6997777777778,0,0
"10647",-90.07406,35.118965,0,0,0,0,-23.6997777777778,0,0
"10648",-90.07406,35.119005,0,0,0,0,-23.6997777777778,0,0
"10649",-90.07406,35.119035,0,0,0,0,-23.6997777777778,0,0
"10650",-90.07406,35.119065,0,0,0,0,-23.6997777777778,0,3.97
"10651",-90.074055,35.119095,0,0,0,0,-23.6997777777778,0,0
"10652",-90.07405,35.119125,0,0,0,0,-23.6997777777778,0,0
"10653",-90.07405,35.11916,0,0,0,0,0,0,0
"10654",-90.07405,35.119205,0,0,0,0,-22.5173333333333,0,0
"10655",-90.07405,35.11925,13.4365,0,0,0,-22.5173333333333,18.146,0
"10656",-90.07405,35.119285,13.4365,0,0,0,-22.5173333333333,0,0
"10657",-90.074045,35.119315,0,0,0,0,0,0,0
"10658",-90.07404,35.11935,0,0,0,0,0,0,0
"10659",-90.07404,35.119395,0,0,0,0,0,0,0
"10660",-90.07404,35.119435,0,0,0,0,0,0,0
"10661",-90.074035,35.11947,0,0,0,0,0,0,0
"10662",-90.07403,35.119505,0,0,0,0,-11.6041111111111,0,0
"10663",-90.07403,35.11955,0,0,0,0,-11.6041111111111,0,0
"10664",-90.07403,35.119605,0,0,0,0,-11.6041111111111,0,0
"10665",-90.07403,35.11964,0,0,0,0,-11.6041111111111,0,0
"10666",-90.07403,35.11967,0,0,0,0,-11.6041111111111,0,0
"10667",-90.07403,35.119705,0,0,0,0,-11.6041111111111,0,0
"10668",-90.07403,35.119735,0,0,0,0,-11.6041111111111,0,0
"10669",-90.07403,35.11977,0,0,0,0,-11.6041111111111,0,0
"10670",-90.074025,35.11981,0,0,0,0,-11.6041111111111,0,0
"10671",-90.07402,35.119855,0,0,0,0,-11.6041111111111,0,0
"10672",-90.07402,35.119905,0,0,0,0,-11.6041111111111,0,0
"10673",-90.074015,35.11995,15.556,0,0,0,-11.6041111111111,0,0
"10674",-90.07401,35.11999,15.556,0,0,0,-11.6041111111111,0,0
"10675",-90.07401,35.120025,15.556,0,0,0,-11.6041111111111,0,0
"10676",-90.07401,35.120055,0,0,0,0,-11.6041111111111,0,0
"10677",-90.07401,35.120085,0,0,0,0,-11.6041111111111,0,0
"10678",-90.07401,35.120115,0,0,0,0,-11.6041111111111,0,0
"10679",-90.074005,35.12015,0,0,0,0,-11.6041111111111,0,0
"10680",-90.074,35.120185,0,0,0,0,0,0,0
"10681",-90.074,35.120215,0,0,0,0,0,0,0
"10682",-90.073995,35.120245,0,0,0,0,0,0,0
"10683",-90.07399,35.120275,0,0,0,0,0,0,0
"10684",-90.07399,35.120305,0,0,0,0,0,0,3.814
"10685",-90.07399,35.12033,0,0,0,0,0,0,0
"10686",-90.07399,35.120355,0,0,0,0,0,0,0
"10687",-90.07399,35.12039,0,0,0,0,0,0,0
"10688",-90.07399,35.12043,0,0,0,0,0,0,0
"10689",-90.07399,35.120465,0,0,0,0,0,0,0
"10690",-90.07399,35.120495,0,0,0,0,0,0,0
"10691",-90.07399,35.120525,0,0,0,0,0,0,0
"10692",-90.07399,35.12056,0,0,0,0,0,0,0
"10693",-90.07399,35.12061,0,0,0,0,0,0,0
"10694",-90.07399,35.120655,0,0,0,0,10.8196,0,0
"10695",-90.07399,35.12071,0,0,0,0,10.8196,0,0
"10696",-90.07399,35.120765,0,0,0,0,10.8196,0,0
"10697",-90.07399,35.1208,0,0,0,0,10.8196,0,0
"10698",-90.073985,35.12084,0,0,0,0,10.8196,0,0
"10699",-90.07398,35.120885,0,0,0,0,0,0,0
"10700",-90.073945,35.1211,0,0,0,0,0,0,0
"10701",-90.073955,35.12114,0,0,0,0,0,0,0
"10702",-90.07398,35.121165,0,0,0,0,0,0,0
"10703",-90.074025,35.121165,0,0,0,0,0,0,0
"10704",-90.074065,35.12115,0,0,0,0,0,0,0
"10705",-90.07409,35.12113,0,0,0,0,0,0,0
"10706",-90.07411,35.1211,0,0,0,0,0,0,0
"10707",-90.074125,35.12106,0,0,0,0,0,0,0
"10708",-90.07413,35.12102,0,0,0,0,0,0,0
"10709",-90.074135,35.120985,0,0,0,0,0,0,0
"10710",-90.07414,35.12094,0,0,0,0,0,0,0
"10711",-90.07414,35.120895,0,0,0,0,0,0,0
"10712",-90.07414,35.12085,0,0,0,0,0,0,0
"10713",-90.07414,35.1208,0,0,0,0,0,0,0
"10714",-90.074145,35.12076,0,0,0,0,0,0,0
"10715",-90.07415,35.120725,0,0,0,0,0,0,0
"10716",-90.07415,35.12069,0,0,0,0,0,0,0
"10717",-90.07415,35.120655,0,0,0,0,0,0,0
"10718",-90.07415,35.120625,0,0,0,0,0,0,0
"10719",-90.07415,35.12059,0,0,0,0,0,0,0
"10720",-90.07415,35.12055,0,0,0,0,0,0,0
"10721",-90.07415,35.12051,0,0,0,0,0,0,0
"10722",-90.074155,35.120475,0,0,0,0,0,0,0
"10723",-90.07416,35.12044,0,0,0,0,0,0,0
"10724",-90.07416,35.120405,0,0,0,0,0,0,0
"10725",-90.074155,35.120375,0,0,0,0,0,0,0
"10726",-90.07415,35.120345,0,0,0,0,0,0,0
"10727",-90.07415,35.120305,0,0,0,0,0,0,0
"10728",-90.074155,35.120265,0,0,0,0,0,0,0
"10729",-90.07416,35.120235,0,0,0,0,0,0,0
"10730",-90.07417,35.120205,0,0,0,0,0,0,0
"10731",-90.0742,35.120185,0,0,0,0,0,0,0
"10732",-90.074235,35.120180098,0,0,0,0,0,0,0
"10733",-90.074135,35.119815,0,0,0,0,0,0,0
"10734",-90.07414,35.11976,0,0,0,0,0,0,0
"10735",-90.074145,35.11971,0,0,0,0,0,0,0
"10736",-90.07415,35.11966,0,0,0,0,0,0,0
"10737",-90.074155,35.119575,0,0,0,0,0,0,0
"10738",-90.07416,35.11948,0,0,0,0,0,0,0
"10739",-90.07416,35.119405,0,0,0,0,0,0,0
"10740",-90.07416,35.11933,0,0,0,0,0,0,0
"10741",-90.074165,35.11927,0,0,0,0,0,0,0
"10742",-90.07417,35.119205,0,0,0,0,0,0,0
"10743",-90.07417,35.11912,0,0,0,0,0,0,0
"10744",-90.074175,35.119035,0,0,0,0,0,0,0
"10745",-90.074185,35.11893,0,0,0,0,0,0,0
"10746",-90.07419,35.118825,0,0,0,0,0,0,0
"10747",-90.07419,35.11876,0,0,0,0,0,0,0
"10748",-90.074195,35.1187,0,0,0,0,0,0,0
"10749",-90.0742,35.11862,0,0,0,0,0,0,0
"10750",-90.074205,35.11856,0,0,0,0,0,0,0
"10751",-90.07421,35.11848,0,0,0,0,0,0,0
"10752",-90.074215,35.118385,0,0,0,0,0,0,0
"10753",-90.07422,35.118315,0,0,0,0,0,0,0
"10754",-90.07422,35.118245,0,0,0,0,0,0,0
"10755",-90.074225,35.118195,0,0,0,0,0,0,0
"10756",-90.07423,35.118145,0,0,0,0,0,0,0
"10757",-90.07423,35.118085,0,0,0,0,0,0,0
"10758",-90.07423,35.11804,0,0,0,0,0,0,0
"10759",-90.07423,35.11799,0,0,0,0,0,0,0
"10760",-90.07423,35.117945,0,0,0,0,0,0,0
"10761",-90.074235,35.11791,0,0,0,0,0,0,0
"10762",-90.07424,35.117865,0,0,0,0,0,0,0
"10763",-90.07424,35.117815,0,0,0,0,0,0,0
"10764",-90.07424,35.117765,0,0,0,0,0,0,0
"10765",-90.07424,35.117695,0,0,0,0,0,0,0
"10766",-90.074245,35.117635,0,0,0,0,0,0,0
"10767",-90.07425,35.11758,0,0,0,0,0,0,0
"10768",-90.07425,35.117525,0,0,0,0,0,0,0
"10769",-90.074255,35.117485,0,0,0,0,0,0,0
"10770",-90.07426,35.117435,0,0,0,0,0,0,0
"10771",-90.07426,35.11738,0,0,0,0,0,0,0
"10772",-90.07426,35.117325,0,0,0,0,0,0,0
"10773",-90.074265,35.117255,0,0,0,0,0,0,0
"10774",-90.07427,35.117195,0,0,0,0,0,0,0
"10775",-90.07427,35.117165,0,0,0,0,0,0,0
"10776",-90.07427,35.11711,0,0,0,0,0,0,0
"10777",-90.074275,35.11702,0,0,0,0,0,0,0
"10778",-90.07428,35.116945,0,0,0,0,0,0,0
"10779",-90.07428,35.116905,0,0,0,0,0,0,0
"10780",-90.07428,35.116865,0,0,0,0,0,0,0
"10781",-90.074285,35.1168,0,0,0,0,0,0,0
"10782",-90.07429,35.116745,0,0,0,0,0,0,0
"10783",-90.07429,35.1167,0,0,0,0,0,0,0
"10784",-90.07429,35.116645,0,0,0,0,0,0,0
"10785",-90.07429,35.11659,0,0,0,0,0,0,0
